@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
1607,'2026/06/05 16:11:37:196',4,0.000318,0.538441,0.012043,0.026223,0.120587,0.049053,0,0.502224,3
1608,'2026/06/05 16:11:37:225',4,0.00038,0.539583,0.012621,0.026359,0.131229,0.045654,0,0.496116,3
1609,'2026/06/05 16:11:37:258',4,0.000299,0.545084,0.01269,0.026879,0.126699,0.047008,0,0.494228,3
1610,'2026/06/05 16:11:37:298',4,0.000318,0.545386,0.011746,0.027394,0.117456,0.052376,0,0.496882,3
1611,'2026/06/05 16:11:37:328',4,0.000447,0.549748,0.017076,0.02206,0.126249,0.047072,0,0.491565,3
1612,'2026/06/05 16:11:37:361',4,0.000357,0.549558,0.013761,0.024985,0.120879,0.048159,0,0.494867,3
1613,'2026/06/05 16:11:37:396',4,0.000198,0.544675,0.010676,0.029788,0.125223,0.048558,0,0.493921,3
1614,'2026/06/05 16:11:37:427',4,0.000164,0.545981,0.009078,0.034637,0.135648,0.044079,0,0.486942,3
1615,'2026/06/05 16:11:37:462',4,0.000133,0.532854,0.008218,0.036121,0.139006,0.046611,0,0.491372,3
1616,'2026/06/05 16:11:37:495',4,0.000145,0.529644,0.008275,0.036459,0.131302,0.048933,0,0.496829,3
1617,'2026/06/05 16:11:37:530',4,0.000115,0.527328,0.009129,0.031325,0.136734,0.049276,0,0.497396,3
1618,'2026/06/05 16:11:37:564',4,0.000112,0.527291,0.00988,0.03251,0.145112,0.042533,0,0.495041,3
1619,'2026/06/05 16:11:37:595',4,0.000115,0.527441,0.009894,0.031425,0.121157,0.055564,0,0.502937,3
1620,'2026/06/05 16:11:37:623',4,0.000101,0.536494,0.008754,0.035959,0.186749,0.032246,0,0.466465,3
1621,'2026/06/05 16:11:37:657',4,0.000118,0.526497,0.006127,0.040113,0.218818,0.025149,0,0.455453,3
1622,'2026/06/05 16:11:37:691',4,0.000021,0.496803,0.005618,0.04561,0.251817,0.024524,0,0.450404,3
1623,'2026/06/05 16:11:37:731',4,0.000074,0.517149,0.007125,0.041449,0.201996,0.031324,0,0.467256,3
1624,'2026/06/05 16:11:37:763',4,0.000106,0.523667,0.007645,0.039383,0.163906,0.036768,0,0.485683,3
1625,'2026/06/05 16:11:37:795',4,0.000111,0.521449,0.115154,0.005033,0.079264,0.069748,0,0.472827,3
1626,'2026/06/05 16:11:37:826',4,0.000047,0.559393,0.423836,0.000359,0.046353,0.160021,0.000001,0.20666,3
1627,'2026/06/05 16:11:37:863',4,0.000048,0.545274,0.531408,0.000179,0.041189,0.191844,0.000001,0.126705,3
1628,'2026/06/05 16:11:37:895',4,0.000028,0.561576,0.65147,0.000085,0.036698,0.239264,0.000001,0.007252,3
1629,'2026/06/05 16:11:37:928',4,0.000032,0.543154,0.696788,0.000077,0.028696,0.280393,0.000001,0,3
1630,'2026/06/05 16:11:37:963',4,0.00003,0.539444,0.664633,0.000083,0.027103,0.283114,0.000001,0,3
1631,'2026/06/05 16:11:37:994',4,0.000048,0.5372,0.652387,0.000079,0.031813,0.250118,0.000001,0.018904,3
1632,'2026/06/05 16:11:38:031',4,0.000067,0.535105,0.646347,0.000079,0.036929,0.229391,0.000001,0.034721,3
1633,'2026/06/05 16:11:38:061',4,0.000071,0.532174,0.634474,0.000085,0.031147,0.253051,0.000001,0.032665,3
1634,'2026/06/05 16:11:38:096',4,0.000059,0.536459,0.657883,0.000082,0.029953,0.262227,0.000001,0.008891,3
1635,'2026/06/05 16:11:38:128',4,0.000058,0.537607,0.667471,0.000077,0.030347,0.264091,0.000001,0.000233,3
1636,'2026/06/05 16:11:38:164',4,0.000052,0.536563,0.654879,0.000081,0.029603,0.263575,0.000001,0.010165,3
1637,'2026/06/05 16:11:38:197',4,0.000065,0.541181,0.669532,0.000077,0.02833,0.277049,0.000001,0,3
1638,'2026/06/05 16:11:38:228',4,0.000059,0.541063,0.698542,0.000065,0.025714,0.275062,0.000001,0,3
1639,'2026/06/05 16:11:38:263',4,0.000037,0.528272,0.752789,0.000051,0.01717,0.334221,0.000001,0,3
1640,'2026/06/05 16:11:38:297',4,0.000031,0.524869,0.769572,0.00005,0.014378,0.371342,0.000001,0,3
1641,'2026/06/05 16:11:38:329',4,0.000019,0.536124,0.766751,0.000049,0.016276,0.358972,0.000001,0,3
1642,'2026/06/05 16:11:38:361',4,0.00002,0.528426,0.785662,0.000045,0.016119,0.371513,0.000001,0,3
1643,'2026/06/05 16:11:38:399',4,0.000013,0.537714,0.794804,0.000043,0.016528,0.370426,0.000001,0,3
1644,'2026/06/05 16:11:38:429',4,0.000016,0.540032,0.801714,0.000041,0.014706,0.382685,0.000001,0,3
1645,'2026/06/05 16:11:38:464',4,0.000016,0.534078,0.813613,0.000035,0.016957,0.373932,0.000001,0,3
1646,'2026/06/05 16:11:38:495',4,0.000013,0.542015,0.782642,0.000043,0.015956,0.37348,0.000001,0,3
1647,'2026/06/05 16:11:38:527',4,0.000016,0.5371,0.777726,0.000041,0.031026,0.298076,0.000001,0,3
1648,'2026/06/05 16:11:38:565',4,0.000017,0.5516,0.780059,0.000041,0.028566,0.3106,0.000001,0,3
1649,'2026/06/05 16:11:38:597',4,0.000021,0.554223,0.783803,0.000038,0.034921,0.273041,0.000001,0,3
1650,'2026/06/05 16:11:38:630',4,0.000013,0.546528,0.769084,0.000046,0.034613,0.283244,0.000001,0,3
1651,'2026/06/05 16:11:38:663',4,0.000013,0.543489,0.784751,0.000039,0.038748,0.261187,0.000001,0,3
1652,'2026/06/05 16:11:38:699',4,0.000018,0.552165,0.784434,0.000038,0.03537,0.273838,0.000001,0,3
1653,'2026/06/05 16:11:38:731',4,0.000017,0.550622,0.778886,0.000042,0.031867,0.283639,0.000001,0,3
1654,'2026/06/05 16:11:38:762',4,0.000016,0.541978,0.758892,0.000049,0.025507,0.308284,0.000001,0,3
1655,'2026/06/05 16:11:38:799',4,0.000017,0.54548,0.780971,0.000044,0.027046,0.305148,0.000001,0,3
1656,'2026/06/05 16:11:38:831',4,0.000015,0.542845,0.785504,0.000044,0.026093,0.307115,0.000001,0,3
1657,'2026/06/05 16:11:38:864',4,0.000012,0.544859,0.743249,0.000056,0.024844,0.310063,0.000001,0,3
1658,'2026/06/05 16:11:38:896',4,0.000012,0.533692,0.736486,0.000068,0.024282,0.318239,0.000001,0,3
1659,'2026/06/05 16:11:38:928',4,0.000014,0.542156,0.751424,0.00006,0.023551,0.322356,0.000001,0,3
1660,'2026/06/05 16:11:38:961',4,0.000012,0.536636,0.760865,0.000058,0.024675,0.329513,0.000001,0,3
1661,'2026/06/05 16:11:38:997',4,0.000015,0.552998,0.770545,0.000052,0.023623,0.324886,0.000001,0,3
1662,'2026/06/05 16:11:39:030',4,0.000013,0.539584,0.765082,0.000054,0.027808,0.312933,0.000001,0,3
1663,'2026/06/05 16:11:39:064',4,0.000012,0.542818,0.723685,0.000068,0.026009,0.30896,0.000001,0,3
1664,'2026/06/05 16:11:39:099',4,0.000012,0.544964,0.733749,0.000066,0.028011,0.302226,0.000001,0,3
1665,'2026/06/05 16:11:39:132',4,0.000012,0.538594,0.740152,0.000067,0.02711,0.304818,0.000001,0,3
1666,'2026/06/05 16:11:39:162',4,0.000012,0.539879,0.700424,0.000084,0.027164,0.298553,0.000001,0,3
1667,'2026/06/05 16:11:39:197',4,0.000011,0.537318,0.744982,0.000065,0.027597,0.314944,0.000001,0,3
1668,'2026/06/05 16:11:39:228',4,0.000011,0.545957,0.739751,0.000064,0.031367,0.275918,0.000001,0,3
1669,'2026/06/05 16:11:39:262',4,0.000015,0.535782,0.858543,0.000024,0.040136,0.22182,0.000001,0,3
1670,'2026/06/05 16:11:39:296',4,0.000023,0.564806,0.909687,0.00001,0.148602,0.062497,0.000001,0,3
1671,'2026/06/05 16:11:39:326',4,0.000025,0.550608,0.897708,0.000014,0.106247,0.0871,0.000001,0,3
1672,'2026/06/05 16:11:39:367',4,0.000021,0.570953,0.900035,0.000013,0.064989,0.161881,0.000001,0,3
1673,'2026/06/05 16:11:39:397',4,0.000021,0.56633,0.897474,0.000014,0.056156,0.184501,0.000001,0,3
1674,'2026/06/05 16:11:39:431',4,0.000018,0.56794,0.898449,0.000014,0.047846,0.227893,0.000001,0,3
1675,'2026/06/05 16:11:39:463',4,0.000022,0.573969,0.902517,0.000013,0.044663,0.234577,0.000001,0,3
1676,'2026/06/05 16:11:39:497',4,0.00002,0.579412,0.896986,0.000015,0.044042,0.236727,0.000001,0,3
1677,'2026/06/05 16:11:39:529',4,0.000021,0.573369,0.890344,0.000016,0.042356,0.233455,0.000001,0,3
1678,'2026/06/05 16:11:39:561',4,0.000027,0.561439,0.882933,0.000016,0.044046,0.229718,0.000001,0,3
1679,'2026/06/05 16:11:39:597',4,0.000021,0.565879,0.887039,0.000017,0.040251,0.239904,0.000001,0,3
1680,'2026/06/05 16:11:39:627',4,0.000021,0.566729,0.882718,0.000018,0.038389,0.244774,0.000001,0,3
1681,'2026/06/05 16:11:39:662',4,0.000019,0.568726,0.88703,0.000017,0.03857,0.25598,0.000001,0,3
1682,'2026/06/05 16:11:39:696',4,0.000027,0.585167,0.884046,0.000016,0.04162,0.226465,0.000001,0,3
1683,'2026/06/05 16:11:39:729',4,0.000025,0.590151,0.880362,0.000018,0.043388,0.235077,0.000001,0,3
1684,'2026/06/05 16:11:39:765',4,0.000025,0.578542,0.88012,0.000019,0.042275,0.235935,0.000001,0,3
1685,'2026/06/05 16:11:39:799',4,0.000026,0.574898,0.886623,0.000018,0.039203,0.247452,0.000001,0,3
1686,'2026/06/05 16:11:39:829',4,0.000024,0.566212,0.879746,0.000018,0.03516,0.269153,0.000001,0,3
1687,'2026/06/05 16:11:39:865',4,0.000025,0.591468,0.867846,0.00002,0.038112,0.254831,0.000001,0,3
1688,'2026/06/05 16:11:39:899',4,0.000023,0.574015,0.872672,0.00002,0.037032,0.259261,0.000001,0,3
1689,'2026/06/05 16:11:39:930',4,0.000023,0.571709,0.868979,0.000021,0.036547,0.261583,0.000001,0,3
1690,'2026/06/05 16:11:39:964',4,0.00002,0.574406,0.853297,0.000026,0.040208,0.241063,0.000001,0,3
1691,'2026/06/05 16:11:39:998',4,0.000026,0.565322,0.865749,0.000024,0.038256,0.243205,0.000001,0,3
1692,'2026/06/05 16:11:40:032',4,0.000022,0.563663,0.868201,0.000023,0.034831,0.256372,0.000001,0,3
1693,'2026/06/05 16:11:40:064',4,0.000024,0.562465,0.86753,0.000023,0.033616,0.259982,0.000001,0,3
1694,'2026/06/05 16:11:40:098',4,0.000021,0.583267,0.866819,0.000021,0.035572,0.26712,0.000001,0,3
1695,'2026/06/05 16:11:40:129',4,0.000018,0.583807,0.868636,0.000021,0.032885,0.276579,0.000001,0,3
1696,'2026/06/05 16:11:40:164',4,0.00002,0.594655,0.860788,0.000022,0.038613,0.252785,0.000001,0,3
1697,'2026/06/05 16:11:40:199',4,0.000023,0.58787,0.844749,0.000026,0.037203,0.25532,0.000001,0,3
1698,'2026/06/05 16:11:40:233',4,0.000045,0.575594,0.818278,0.000032,0.04246,0.218482,0.000001,0,3
1699,'2026/06/05 16:11:40:263',4,0.000059,0.595461,0.804027,0.000035,0.040885,0.212579,0.000001,0,3
1700,'2026/06/05 16:11:40:299',4,0.000073,0.597749,0.804552,0.000035,0.041835,0.216343,0.000001,0,3
1701,'2026/06/05 16:11:40:334',4,0.000054,0.597042,0.814565,0.000033,0.044071,0.214962,0.000001,0,3
1702,'2026/06/05 16:11:40:364',4,0.000036,0.57924,0.816474,0.000036,0.040206,0.232546,0.000001,0,3
1703,'2026/06/05 16:11:40:396',4,0.000058,0.590877,0.80457,0.000035,0.040919,0.220375,0.000001,0,3
1704,'2026/06/05 16:11:40:432',4,0.000058,0.594511,0.803375,0.000035,0.042358,0.204508,0.000001,0,3
1705,'2026/06/05 16:11:40:465',4,0.000056,0.585945,0.80768,0.000036,0.044906,0.20453,0.000001,0,3
1706,'2026/06/05 16:11:40:497',4,0.000055,0.587762,0.803744,0.000036,0.048472,0.192246,0.000001,0,3
1707,'2026/06/05 16:11:40:530',4,0.00006,0.58993,0.79922,0.000037,0.044216,0.206872,0.000001,0,3
1708,'2026/06/05 16:11:40:565',4,0.000059,0.588702,0.799115,0.000035,0.037193,0.217166,0.000001,0,3
1709,'2026/06/05 16:11:40:597',4,0.000059,0.58922,0.807835,0.000035,0.043887,0.203148,0.000001,0,3
1710,'2026/06/05 16:11:40:630',4,0.000042,0.570515,0.815041,0.000034,0.041364,0.205129,0.000001,0,3
1711,'2026/06/05 16:11:40:665',4,0.000047,0.580084,0.813765,0.000033,0.040909,0.211627,0.000001,0,3
1712,'2026/06/05 16:11:40:697',4,0.000049,0.589071,0.814189,0.000033,0.039952,0.216969,0.000001,0,3
1713,'2026/06/05 16:11:40:731',4,0.000062,0.592145,0.820697,0.000029,0.037471,0.218062,0.000001,0,3
1714,'2026/06/05 16:11:40:765',4,0.000059,0.590106,0.8002,0.000035,0.039474,0.210993,0.000001,0,3
1715,'2026/06/05 16:11:40:797',4,0.000062,0.588282,0.805639,0.000033,0.040195,0.208087,0.000001,0,3
1716,'2026/06/05 16:11:40:832',4,0.000059,0.593338,0.800106,0.000035,0.036324,0.222593,0.000001,0,3
1717,'2026/06/05 16:11:40:863',4,0.000062,0.585196,0.799472,0.000037,0.036931,0.214006,0.000001,0,3
1718,'2026/06/05 16:11:40:898',4,0.00004,0.570372,0.804716,0.00004,0.034733,0.226985,0.000001,0,3
1719,'2026/06/05 16:11:40:931',4,0.000049,0.588679,0.798137,0.000037,0.035121,0.223916,0.000001,0,3
1720,'2026/06/05 16:11:40:962',4,0.000065,0.583591,0.781021,0.000045,0.037026,0.204913,0.000001,0,3
1721,'2026/06/05 16:11:40:998',4,0.000062,0.591853,0.784271,0.000046,0.038064,0.204689,0.000001,0,3
1722,'2026/06/05 16:11:41:031',4,0.000079,0.594775,0.79211,0.000047,0.036405,0.207133,0.000001,0,3
1723,'2026/06/05 16:11:41:065',4,0.000068,0.588773,0.794912,0.000041,0.041368,0.195146,0.000001,0,3
1724,'2026/06/05 16:11:41:099',4,0.000074,0.591987,0.799705,0.000037,0.043765,0.19485,0.000001,0,3
1725,'2026/06/05 16:11:41:134',4,0.000054,0.587934,0.798281,0.000038,0.04319,0.193988,0.000001,0,3
1726,'2026/06/05 16:11:41:164',4,0.000051,0.589214,0.788316,0.000044,0.043761,0.207064,0.000001,0,3
1727,'2026/06/05 16:11:41:200',4,0.000056,0.595697,0.777788,0.000046,0.041685,0.210071,0.000001,0,3
1728,'2026/06/05 16:11:41:231',4,0.000046,0.595009,0.77928,0.000045,0.040436,0.210583,0.000001,0,3
1729,'2026/06/05 16:11:41:266',4,0.000051,0.590164,0.780776,0.000044,0.041622,0.207571,0.000001,0,3
1730,'2026/06/05 16:11:41:298',4,0.00003,0.586634,0.783323,0.000045,0.040985,0.216346,0.000001,0,3
1731,'2026/06/05 16:11:41:332',4,0.000027,0.58549,0.769375,0.000052,0.038388,0.229346,0.000001,0,3
1732,'2026/06/05 16:11:41:365',4,0.000027,0.583636,0.781504,0.000047,0.044793,0.20799,0.000001,0,3
1733,'2026/06/05 16:11:41:399',4,0.000036,0.589917,0.777731,0.000048,0.043925,0.204369,0.000001,0,3
1734,'2026/06/05 16:11:41:433',4,0.000052,0.594131,0.775758,0.000044,0.039815,0.211258,0.000001,0,3
1735,'2026/06/05 16:11:41:465',4,0.000051,0.590058,0.787868,0.000042,0.036854,0.226624,0.000001,0,3
1736,'2026/06/05 16:11:41:497',4,0.000068,0.596515,0.780945,0.000042,0.035964,0.226792,0.000001,0,3
1737,'2026/06/05 16:11:41:529',4,0.000048,0.588234,0.772597,0.000048,0.037898,0.230048,0.000001,0,3
1738,'2026/06/05 16:11:41:564',4,0.000073,0.593747,0.763449,0.000046,0.036359,0.219544,0.000001,0,3
1739,'2026/06/05 16:11:41:597',4,0.000078,0.59417,0.761577,0.00005,0.036301,0.212584,0.000001,0,3
1740,'2026/06/05 16:11:41:631',4,0.000078,0.589016,0.72254,0.000063,0.033093,0.226983,0.000001,0,3
1741,'2026/06/05 16:11:41:665',4,0.000073,0.591414,0.733469,0.000063,0.034338,0.219296,0.000001,0,3
1742,'2026/06/05 16:11:41:700',4,0.00006,0.585402,0.711661,0.000066,0.033421,0.222234,0.000001,0,3
1743,'2026/06/05 16:11:41:732',4,0.000078,0.57805,0.714298,0.000072,0.038529,0.193787,0.000001,0,3
1744,'2026/06/05 16:11:41:765',4,0.000064,0.5506,0.747061,0.00006,0.037018,0.231201,0.000001,0,3
1745,'2026/06/05 16:11:41:800',4,0.000066,0.545477,0.716562,0.000068,0.037231,0.211186,0.000001,0,3
1746,'2026/06/05 16:11:41:829',4,0.000065,0.540327,0.732012,0.000064,0.040193,0.201574,0.000001,0,3
1747,'2026/06/05 16:11:41:865',4,0.000099,0.535523,0.717935,0.000068,0.040035,0.203853,0.000001,0.001658,3
1748,'2026/06/05 16:11:41:898',4,0.000094,0.519969,0.716625,0.000062,0.038164,0.202619,0.000001,0.014979,3
1749,'2026/06/05 16:11:41:931',4,0.000044,0.451004,0.689369,0.000084,0.040964,0.177334,0.000001,0.094135,3
1750,'2026/06/05 16:11:41:966',4,0.000015,0.383921,0.64404,0.000107,0.037211,0.178581,0.000001,0.17075,3
1751,'2026/06/05 16:11:41:998',4,0.000012,0.337678,0.605824,0.000128,0.032921,0.177453,0.000001,0.230656,3
1752,'2026/06/05 16:11:42:029',4,0.000008,0.296469,0.587483,0.000161,0.030933,0.170575,0,0.276247,3
1753,'2026/06/05 16:11:42:066',4,0.000005,0.211028,0.541674,0.000179,0.031654,0.160772,0.000001,0.369793,3
1754,'2026/06/05 16:11:42:098',4,0.000006,0.155847,0.539848,0.00018,0.043349,0.126462,0,0.422872,3
1755,'2026/06/05 16:11:42:130',4,0.000006,0.135787,0.581209,0.000174,0.047071,0.11589,0,0.413242,3
1756,'2026/06/05 16:11:42:166',4,0.000008,0.099183,0.543879,0.000231,0.039998,0.138073,0,0.452418,3
1757,'2026/06/05 16:11:42:198',4,0.000018,0.050873,0.432811,0.000429,0.045857,0.114817,0,0.57013,3
1758,'2026/06/05 16:11:42:235',4,0.000046,0.049333,0.370118,0.000632,0.043974,0.11651,0,0.612925,3
1759,'2026/06/05 16:11:42:264',4,0.00007,0.047558,0.344202,0.000734,0.046011,0.118439,0,0.628658,3
1760,'2026/06/05 16:11:42:298',4,0.0001,0.044497,0.336591,0.000713,0.050901,0.105129,0.000001,0.641379,3
1761,'2026/06/05 16:11:42:332',4,0.000069,0.050434,0.338936,0.000773,0.049509,0.112376,0.000001,0.631935,3
1762,'2026/06/05 16:11:42:364',4,0.000064,0.054154,0.318483,0.000911,0.044626,0.117851,0.000001,0.642608,3
1763,'2026/06/05 16:11:42:402',4,0.00008,0.049937,0.315506,0.001031,0.048545,0.110624,0.000001,0.649518,3
1764,'2026/06/05 16:11:42:431',4,0.000088,0.048466,0.317898,0.000908,0.048836,0.106837,0.000001,0.651312,3
1765,'2026/06/05 16:11:42:464',4,0.000098,0.047544,0.304752,0.000921,0.048221,0.11003,0.000001,0.658956,3
1766,'2026/06/05 16:11:42:497',4,0.000087,0.047807,0.318343,0.000931,0.050763,0.107318,0.000001,0.649834,3
1767,'2026/06/05 16:11:42:533',4,0.00005,0.046876,0.331636,0.000871,0.047841,0.107235,0.000001,0.643661,3
1768,'2026/06/05 16:11:42:567',4,0.000087,0.050634,0.359216,0.000701,0.045456,0.11986,0.000001,0.616031,3
1769,'2026/06/05 16:11:42:600',4,0.000099,0.046146,0.408989,0.000413,0.041308,0.125054,0.000001,0.585327,3
1770,'2026/06/05 16:11:42:631',4,0.000072,0.053474,0.641218,0.000116,0.032602,0.187496,0.000001,0.390015,3
1771,'2026/06/05 16:11:42:666',4,0.000065,0.056656,0.684566,0.000077,0.024055,0.249565,0.000001,0.323344,3
1772,'2026/06/05 16:11:42:698',4,0.000072,0.058201,0.732368,0.000062,0.023964,0.255302,0.000001,0.286688,3
1773,'2026/06/05 16:11:42:729',4,0.000056,0.062766,0.775091,0.000048,0.019272,0.283196,0.000001,0.239714,3
1774,'2026/06/05 16:11:42:767',4,0.000034,0.063251,0.768717,0.000058,0.023711,0.252919,0.000001,0.260873,3
1775,'2026/06/05 16:11:42:801',4,0.000048,0.066623,0.771991,0.000052,0.020843,0.290773,0.000001,0.233113,3
1776,'2026/06/05 16:11:42:833',4,0.000045,0.069904,0.754855,0.000054,0.02239,0.2799,0.000001,0.248567,3
1777,'2026/06/05 16:11:42:865',4,0.000026,0.068794,0.778812,0.000051,0.024122,0.26328,0.000001,0.243277,3
1778,'2026/06/05 16:11:42:900',4,0.000034,0.06754,0.702811,0.000089,0.025815,0.225863,0.000001,0.318565,3
1779,'2026/06/05 16:11:42:933',4,0.00004,0.065128,0.73376,0.000062,0.027568,0.221126,0.000001,0.301544,3
1780,'2026/06/05 16:11:42:968',4,0.000035,0.068389,0.711803,0.000078,0.025733,0.235485,0.000001,0.305652,3
1781,'2026/06/05 16:11:43:001',4,0.000046,0.066237,0.708012,0.000088,0.019969,0.265171,0.000001,0.293652,3
1782,'2026/06/05 16:11:43:031',4,0.000027,0.071566,0.672093,0.000096,0.020952,0.258287,0.000001,0.317986,3
1783,'2026/06/05 16:11:43:066',4,0.000032,0.070341,0.643478,0.000104,0.023684,0.245692,0.000001,0.344446,3
1784,'2026/06/05 16:11:43:101',4,0.000022,0.074315,0.71933,0.000072,0.021149,0.278155,0.000001,0.271305,3
1785,'2026/06/05 16:11:43:131',4,0.000025,0.07215,0.708946,0.000078,0.024449,0.244194,0.000001,0.300105,3
1786,'2026/06/05 16:11:43:166',4,0.000019,0.072593,0.719016,0.000075,0.022614,0.252512,0.000001,0.28878,3
1787,'2026/06/05 16:11:43:201',4,0.000024,0.06577,0.739319,0.000069,0.023395,0.251149,0.000001,0.280183,3
1788,'2026/06/05 16:11:43:232',4,0.00002,0.068439,0.745104,0.000064,0.019598,0.27637,0.000001,0.26027,3
1789,'2026/06/05 16:11:43:265',4,0.000023,0.070832,0.741118,0.000062,0.021415,0.267447,0.000001,0.266068,3
1790,'2026/06/05 16:11:43:299',4,0.000027,0.066322,0.784445,0.000048,0.020305,0.288055,0.000001,0.227198,3
1791,'2026/06/05 16:11:43:334',4,0.000027,0.067795,0.756968,0.000055,0.021875,0.272563,0.000001,0.253812,3
1792,'2026/06/05 16:11:43:367',4,0.000025,0.072416,0.724964,0.000066,0.021184,0.270861,0.000001,0.273656,3
1793,'2026/06/05 16:11:43:397',4,0.000023,0.068481,0.721554,0.000074,0.020814,0.266489,0.000001,0.28171,3
1794,'2026/06/05 16:11:43:435',4,0.000021,0.065933,0.719091,0.000075,0.021141,0.261708,0.000001,0.288021,3
1795,'2026/06/05 16:11:43:465',4,0.00002,0.063768,0.762745,0.000056,0.023251,0.260744,0.000001,0.259611,3
1796,'2026/06/05 16:11:43:500',4,0.00002,0.060338,0.739942,0.000061,0.021897,0.258664,0.000001,0.279385,3
1797,'2026/06/05 16:11:43:534',4,0.000024,0.065082,0.747649,0.000062,0.022687,0.260566,0.000001,0.269287,3
1798,'2026/06/05 16:11:43:565',4,0.000023,0.060937,0.7506,0.000059,0.022709,0.261601,0.000001,0.269381,3
1799,'2026/06/05 16:11:43:601',4,0.000023,0.060446,0.773792,0.000054,0.021494,0.27117,0.000001,0.248681,3
1800,'2026/06/05 16:11:43:633',4,0.000027,0.063768,0.831944,0.000035,0.015302,0.338653,0.000001,0.166848,3
1801,'2026/06/05 16:11:43:665',4,0.000016,0.061597,0.754561,0.00006,0.02055,0.270595,0.000001,0.261748,3
1802,'2026/06/05 16:11:43:700',4,0.000011,0.063714,0.749189,0.000068,0.019898,0.28093,0.000001,0.25746,3
1803,'2026/06/05 16:11:43:731',4,0.000015,0.060699,0.798143,0.000047,0.016666,0.307219,0.000001,0.211474,3
1804,'2026/06/05 16:11:43:765',4,0.000007,0.063787,0.749397,0.000076,0.015419,0.337121,0.000001,0.222795,3
1805,'2026/06/05 16:11:43:801',4,0.000018,0.067035,0.757531,0.000068,0.019821,0.268719,0.000001,0.257872,3
1806,'2026/06/05 16:11:43:832',4,0.000009,0.073018,0.684668,0.000096,0.023154,0.25489,0.000001,0.309443,3
1807,'2026/06/05 16:11:43:867',4,0.000006,0.076664,0.622953,0.00012,0.02522,0.214655,0.000001,0.373588,3
1808,'2026/06/05 16:11:43:899',4,0.000005,0.084556,0.610451,0.000107,0.024016,0.242147,0.000001,0.359145,3
1809,'2026/06/05 16:11:43:931',4,0.000005,0.083801,0.56218,0.000144,0.042121,0.165001,0.000001,0.431166,3
1810,'2026/06/05 16:11:43:964',4,0.000006,0.077075,0.512946,0.000184,0.025977,0.232827,0.000001,0.43399,3
1811,'2026/06/05 16:11:44:001',4,0.000007,0.07388,0.54545,0.000177,0.034213,0.188009,0.000001,0.438843,3
1812,'2026/06/05 16:11:44:030',4,0.000004,0.082206,0.540173,0.000208,0.043482,0.1544,0.000001,0.453018,3
1813,'2026/06/05 16:11:44:066',4,0.000002,0.072386,0.664035,0.000118,0.027762,0.223995,0.000001,0.341135,3
1814,'2026/06/05 16:11:44:100',4,0.000002,0.076565,0.641097,0.000123,0.031717,0.210893,0.000001,0.359735,3
1815,'2026/06/05 16:11:44:133',4,0.000002,0.073389,0.670848,0.000113,0.030242,0.217095,0.000001,0.338874,3
1816,'2026/06/05 16:11:44:168',4,0.000002,0.07135,0.673659,0.000112,0.029368,0.229119,0.000001,0.330925,3
1817,'2026/06/05 16:11:44:199',4,0.000003,0.070044,0.680024,0.000093,0.024905,0.243012,0.000001,0.32128,3
1818,'2026/06/05 16:11:44:231',4,0.000002,0.07134,0.682403,0.000107,0.029685,0.219668,0.000001,0.331198,3
1819,'2026/06/05 16:11:44:263',4,0.000003,0.067243,0.714499,0.000097,0.030983,0.188287,0.000001,0.332592,3
1820,'2026/06/05 16:11:44:301',4,0.000003,0.076002,0.74173,0.000072,0.032888,0.189214,0.000001,0.306727,3
1821,'2026/06/05 16:11:44:331',4,0.000004,0.066393,0.75371,0.000068,0.034433,0.16822,0.000001,0.318114,3
1822,'2026/06/05 16:11:44:366',4,0.000005,0.071326,0.755836,0.000066,0.030077,0.199543,0.000001,0.295432,3
